id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,sale_day,renovated,low_grade,high_grade,sqft_living_x_grade,waterfront_x_sqft_living,has_basement,age_at_sale,median_income,avg_household_size_2015,percent_married_2015,housing_units_2015,percent_owner_occupied_2015,percent_renter_occupied_2015,unemployment_rate_2015,percent_hs_grad_or_higher_2015,percent_bachelors_or_higher_2015,avg_household_size_2014,percent_married_2014,housing_units_2014,percent_owner_occupied_2014,percent_renter_occupied_2014,unemployment_rate_2014,percent_hs_grad_or_higher_2014,percent_bachelors_or_higher_2014
7283900036,2014-08-18,3,1.0,990,10752,1.5,0,0,4,7,990,0,1929,0,98133,47.7648,-122.35,1820,7600,2014,8,0,0,0,0,6930,0,0,85,85059,2.18,19.780409147977647,22049,47.43003034828267,52.56996965171733,6.900681086745005,98.7952152014652,40.53628663003663,2.2,19.916468960063266,21780,48.4259846747035,51.57401532529649,9.163212725439678,98.85203345832132,41.53446783963081
8881900230,2014-12-02,3,2.75,2870,6600,2.0,0,2,3,8,2870,0,1984,0,98008,47.5745,-122.113,2570,7925,2014,12,1,0,0,0,22960,0,0,30,164219,2.69,15.393666045690754,9357,72.43788819875776,27.562111801242235,6.570794767842117,99.65975011155734,31.626506024096386,2.69,15.761031234506692,9349,72.46019286835613,27.53980713164387,7.243693589446886,99.19940949352714,32.716329775153305
3959400135,2014-06-02,2,1.0,1210,4800,1.0,0,0,3,8,1060,150,1950,0,98108,47.5625,-122.316,1380,4800,2014,6,0,0,0,0,9680,0,1,64,90179,3.03,19.908830157754558,8612,54.59848578875513,45.40151421124488,8.936391301120759,96.30263002712583,38.9019931595707,3.04,20.018841262364578,8329,53.53791529292417,46.46208470707583,9.09441233140655,96.94831433568542,39.52716965201134
7696610270,2014-12-29,3,1.5,1360,7488,1.0,0,0,4,7,1050,310,1975,0,98001,47.3314,-122.275,1580,7508,2014,12,0,0,0,0,9520,0,1,39,103338,2.88,16.70823899612418,11853,78.03582680709334,21.964173192906653,7.520990889060918,99.03689573349462,55.469222537570374,2.84,16.314553990610328,11718,77.66858997475659,22.33141002524342,8.275337739049068,97.7865131732884,55.145303944967004
1689400150,2015-02-06,3,2.75,2170,2738,1.5,0,0,4,9,1550,620,1930,0,98109,47.6389,-122.349,1170,1062,2015,2,4,0,0,0,19530,0,1,85,124408,1.7,27.800957442136237,15202,28.230758246465797,71.7692417535342,3.0450204638472034,99.08156134571229,20.355395827093943,1.67,27.266207687894433,14434,30.246109023997548,69.75389097600245,3.8523274478330656,99.60608676883228,22.17785452190805
5103900015,2014-06-26,3,1.5,2450,12497,1.0,0,0,4,7,2450,0,1967,0,98065,47.5317,-121.834,1560,11700,2014,6,3,0,0,0,17150,0,0,47,175750,2.93,10.615415255925114,4953,79.75811584977721,20.241884150222788,4.1850514774702505,99.11081471601645,30.999221962876515,2.91,8.78239184647078,4755,78.93797411869701,21.06202588130299,4.645161290322581,99.65219477092828,32.369872871192136
1441000350,2014-09-15,4,3.5,3180,4869,2.0,0,0,3,8,2390,790,2007,0,98055,47.4482,-122.206,2850,4500,2014,9,0,0,0,0,25440,0,1,7,90525,2.52,17.770148765734834,9457,52.904097253489425,47.09590274651058,6.387272021730695,100.09902828495389,48.560995234263785,2.46,17.95350415747497,9186,54.91396235131077,45.08603764868923,6.44159566844494,98.96273530541683,49.161224228454344
5101408735,2014-11-03,2,1.0,800,5220,1.0,0,0,3,6,800,0,1943,0,98125,47.7037,-122.32,1910,5376,2014,11,0,0,0,0,4800,0,0,71,89983,2.18,19.775984583885343,18882,47.03408836061897,52.96591163938103,6.25,100.80028203772255,32.942005993301606,2.12,19.175038337558288,18728,45.79247434435576,54.20752565564424,6.600554974298321,100.34034541438865,33.71592019986242
3126059027,2015-03-18,4,3.5,4700,13730,2.0,0,3,3,11,3500,1200,1958,1995,98033,47.6899,-122.217,3210,15306,2015,3,2,1,0,1,51700,0,1,57,163786,2.29,14.715707890692858,16640,64.64853771164701,35.351462288353005,6.13177729151471,100.35475872592028,25.88212855235552,2.3,14.803502341681938,16431,65.22136010953903,34.77863989046098,6.479481641468683,100.68666848737857,27.48234559712848
2320069014,2014-07-09,3,2.0,2660,192099,1.0,0,0,4,9,2660,0,1964,0,98022,47.2098,-122.016,2570,43561,2014,7,2,0,0,0,23940,0,0,50,112818,2.51,14.782116581777025,9214,71.14731044181414,28.85268955818587,6.198934280639431,94.7731755424063,59.927679158448385,2.52,13.98300218215229,9049,70.50333969465649,29.496660305343514,7.5844202251206,95.85578394199428,61.64438235881061
9541600015,2015-02-11,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,0,98005,47.5956,-122.174,1930,15375,2015,2,2,0,0,0,16080,0,0,58,151297,2.35,15.897297661567492,8146,56.48061808978287,43.51938191021713,7.278904560897765,100.07012622720896,23.796166432912578,2.35,15.411255411255413,8229,55.90447288560496,44.09552711439504,8.25257574211976,99.94462463412704,24.04081955541492
8682320420,2015-04-27,2,2.5,2170,6361,1.0,0,2,3,8,2170,0,2009,0,98053,47.7109,-122.017,2310,7419,2015,4,0,0,0,0,17360,0,0,6,171822,2.69,9.269278791842558,8377,85.93194514982224,14.068054850177756,4.442119280890326,99.83973288814691,26.8313856427379,2.67,10.823743185947912,8200,82.85419620987496,17.145803790125047,5.704032486542639,99.89091900736297,26.56803926915735
1562200090,2014-10-17,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,1966,0,98007,47.624,-122.142,2110,8436,2014,10,4,0,0,0,16720,0,1,48,118634,2.48,20.499565396404225,11154,35.96800304732883,64.03199695267118,5.613278442135529,98.00031408679266,22.378683976338795,2.46,20.650383547461058,10912,35.5564209911401,64.4435790088599,7.187732216442614,98.34565872363737,24.130375239660367
3395070980,2015-03-27,5,3.25,2820,3275,2.0,0,0,3,8,2230,590,2006,0,98118,47.5339,-122.284,2610,3275,2015,3,4,0,0,0,22560,0,1,9,106930,2.75,18.80646044347112,17060,56.44829520663217,43.551704793367826,9.809241901003125,97.62032677053377,37.58809215308283,2.76,18.663888888888888,16861,55.8023285244242,44.1976714755758,10.945570971184631,97.02670100740065,37.2020995663939
7349600230,2014-07-29,3,2.25,1640,6044,2.0,0,0,3,7,1640,0,1996,0,98002,47.2844,-122.205,1600,7418,2014,7,1,0,0,0,11480,0,0,18,68040,2.64,18.596016244440147,13738,50.49263025143848,49.50736974856152,8.921506062539885,96.5053019824804,61.71046565237437,2.61,18.7400560648534,13981,49.973103819257666,50.026896180742334,11.200844877927564,96.62962288212789,60.11568591728912
522049122,2015-04-02,4,1.75,1320,7694,1.0,0,0,3,7,1320,0,1928,1972,98148,47.4297,-122.325,1620,8468,2015,4,3,1,0,0,9240,0,0,87,81431,2.49,20.801797540208135,4634,39.694835680751176,60.305164319248824,5.8074923821473385,96.5266676355181,52.01278883883157,2.46,21.21500893388922,4554,42.75695284159613,57.24304715840387,8.75373527860784,96.37251998815518,55.13769618004146
869700060,2014-07-29,3,2.5,1260,2767,2.0,0,0,3,8,1260,0,1999,0,98059,47.4914,-122.155,1310,2767,2014,7,1,0,0,0,10080,0,0,15,126846,2.75,13.177344215208938,13637,79.87440417643943,20.125595823560566,4.938333752831613,99.5200838844975,40.75657364090983,2.79,13.745595489781536,13401,78.51442602823818,21.485573971761816,6.100010041168792,99.15702883205734,41.01237986642776
811000055,2014-09-25,4,3.0,3260,4500,2.0,0,0,3,9,2300,960,1930,2014,98109,47.6314,-122.353,2410,4995,2014,9,3,1,0,0,29340,0,1,84,124408,1.7,27.800957442136237,15202,28.230758246465797,71.7692417535342,3.0450204638472034,99.08156134571229,20.355395827093943,1.67,27.266207687894433,14434,30.246109023997548,69.75389097600245,3.8523274478330656,99.60608676883228,22.17785452190805
1221059176,2015-03-11,4,2.75,2200,211729,1.0,0,0,3,7,1410,790,1989,0,98092,47.3224,-122.122,2240,58806,2015,3,2,0,0,0,15400,0,1,26,112735,2.77,17.21767115272089,16100,70.074142116659,29.92585788334099,8.37161127623165,98.55946766114585,47.855654272238674,2.7,17.027911100241507,15769,70.4232874883162,29.5767125116838,8.278795811518325,98.43809669288933,49.83960895134805
1523059103,2014-09-26,4,2.5,2570,22215,2.0,0,0,5,7,2570,0,1958,0,98059,47.4833,-122.157,2460,6533,2014,9,4,0,0,0,17990,0,0,56,126846,2.75,13.177344215208938,13637,79.87440417643943,20.125595823560566,4.938333752831613,99.5200838844975,40.75657364090983,2.79,13.745595489781536,13401,78.51442602823818,21.485573971761816,6.100010041168792,99.15702883205734,41.01237986642776
2025760210,2014-06-11,4,2.75,4140,24190,2.0,0,0,3,11,4140,0,2002,0,98092,47.3062,-122.15,3950,24190,2014,6,2,0,0,1,45540,0,0,12,112735,2.77,17.21767115272089,16100,70.074142116659,29.92585788334099,8.37161127623165,98.55946766114585,47.855654272238674,2.7,17.027911100241507,15769,70.4232874883162,29.5767125116838,8.278795811518325,98.43809669288933,49.83960895134805
9218400088,2014-11-19,5,1.0,1810,11205,1.5,0,2,3,7,1810,0,1915,0,98178,47.5099,-122.262,1860,7965,2014,11,2,0,0,0,12670,0,0,99,96875,2.82,20.090596844044004,9752,59.93050885451693,40.06949114548308,5.811326633948742,99.90720334067974,49.350423384758145,2.76,19.902357951594475,9374,62.577187463590825,37.42281253640918,7.69108659417414,99.64886790168302,47.354401259232354
8682292020,2014-09-15,2,2.0,1510,4908,1.0,0,0,3,8,1510,0,2006,0,98053,47.7196,-122.024,1440,3921,2014,9,0,0,0,0,12080,0,0,8,171822,2.69,9.269278791842558,8377,85.93194514982224,14.068054850177756,4.442119280890326,99.83973288814691,26.8313856427379,2.67,10.823743185947912,8200,82.85419620987496,17.145803790125047,5.704032486542639,99.89091900736297,26.56803926915735
2623089135,2014-06-16,3,2.5,1830,65340,1.0,0,0,3,8,1520,310,1991,0,98045,47.4553,-121.75,2100,84942,2014,6,0,0,0,0,14640,0,1,23,154803,2.6,11.896235479081142,5848,76.05357142857143,23.946428571428573,4.146459747817652,98.97304236200257,46.04522563444257,2.62,12.452140619561435,5880,76.65285534137993,23.34714465862007,4.789620468048987,98.46000993541976,46.656731246895184
3758900259,2014-05-07,4,3.5,3900,8391,2.0,0,0,3,10,3900,0,2006,0,98033,47.6979,-122.205,3820,12268,2014,5,2,0,0,0,39000,0,0,8,163786,2.29,14.715707890692858,16640,64.64853771164701,35.351462288353005,6.13177729151471,100.35475872592028,25.88212855235552,2.3,14.803502341681938,16431,65.22136010953903,34.77863989046098,6.479481641468683,100.68666848737857,27.48234559712848
524069049,2015-04-02,3,1.5,1460,78408,1.0,0,0,4,7,1460,0,1963,0,98075,47.59,-122.058,3320,7787,2015,4,3,0,0,0,10220,0,0,52,234261,3.16,10.383283441920526,7595,87.0674447007735,12.93255529922649,3.5686033224927485,99.95167414566794,21.139109423541594,3.16,11.460327261500463,7356,87.72919605077574,12.270803949224259,4.311893639956881,99.93420090656528,21.340839303991814
3121500150,2015-04-23,4,2.5,3800,22029,2.0,0,0,3,9,3800,0,1993,0,98053,47.6734,-122.026,3170,24979,2015,4,3,0,0,0,34200,0,0,22,171822,2.69,9.269278791842558,8377,85.93194514982224,14.068054850177756,4.442119280890326,99.83973288814691,26.8313856427379,2.67,10.823743185947912,8200,82.85419620987496,17.145803790125047,5.704032486542639,99.89091900736297,26.56803926915735
5581400080,2014-06-18,4,2.5,3210,14910,2.0,0,0,3,10,3210,0,1995,0,98074,47.6073,-122.062,3280,14910,2014,6,2,0,0,0,32100,0,0,19,229104,3.02,10.366720845184885,9070,87.03577124629757,12.96422875370244,4.483074107959744,100.24147476294245,16.24359502915366,3.03,10.087027329635095,8959,87.40808823529412,12.591911764705882,4.416132562138502,100.35249133707731,17.803799737125104
8087800020,2014-05-15,3,1.5,1490,8475,1.0,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540,2014,5,3,0,0,0,10430,0,0,51,158457,2.49,16.67975909924064,26354,53.58728109111451,46.41271890888548,5.135890711012479,99.32081320083873,22.76187437323366,2.43,16.793908754119162,26472,53.10328204716185,46.896717952838145,5.753945061367621,99.18121641257467,25.27158244343474
4070700290,2015-02-26,3,2.5,1950,3730,2.0,0,0,3,9,1950,0,1996,0,98033,47.6731,-122.199,2080,4000,2015,2,3,0,0,0,17550,0,0,19,163786,2.29,14.715707890692858,16640,64.64853771164701,35.351462288353005,6.13177729151471,100.35475872592028,25.88212855235552,2.3,14.803502341681938,16431,65.22136010953903,34.77863989046098,6.479481641468683,100.68666848737857,27.48234559712848
3296000170,2014-12-29,5,2.75,2810,13144,1.0,0,0,3,8,1440,1370,1964,0,98007,47.6199,-122.141,2480,13144,2014,12,0,0,0,0,22480,0,1,50,118634,2.48,20.499565396404225,11154,35.96800304732883,64.03199695267118,5.613278442135529,98.00031408679266,22.378683976338795,2.46,20.650383547461058,10912,35.5564209911401,64.4435790088599,7.187732216442614,98.34565872363737,24.130375239660367
9238500040,2014-06-24,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,1967,0,98072,47.7735,-122.133,2390,20300,2014,6,1,0,0,0,20790,0,1,47,157963,2.6,13.507779349363508,9217,75.10030952653904,24.899690473460964,4.844401668270773,98.9697933227345,34.97615262321145,2.6,13.562575408577382,9093,75.71628232005591,24.283717679944093,4.9586119070359755,99.31105530873737,35.92814371257485
2744600040,2014-06-14,3,1.75,1430,8865,1.0,0,0,3,7,1430,0,1950,0,98125,47.7331,-122.299,1250,8154,2014,6,5,0,0,0,10010,0,0,64,89983,2.18,19.775984583885343,18882,47.03408836061897,52.96591163938103,6.25,100.80028203772255,32.942005993301606,2.12,19.175038337558288,18728,45.79247434435576,54.20752565564424,6.600554974298321,100.34034541438865,33.71592019986242
6813600380,2014-12-24,3,3.0,2090,7440,1.5,0,0,5,7,1290,800,1922,0,98103,47.6891,-122.331,1570,4960,2014,12,2,0,0,0,14630,0,1,92,122656,2.11,22.87456037514654,24340,48.11213812347401,51.88786187652599,3.97510133178923,99.1585414718846,18.936823827968478,2.08,23.163301875522638,24335,48.10872624912034,51.89127375087966,4.7532645230375685,99.01151866677559,19.094300574571793
6140100150,2014-11-25,4,2.0,2280,7200,1.0,0,0,4,7,2280,0,1956,0,98133,47.7132,-122.355,1100,7620,2014,11,1,0,0,0,15960,0,0,58,85059,2.18,19.780409147977647,22049,47.43003034828267,52.56996965171733,6.900681086745005,98.7952152014652,40.53628663003663,2.2,19.916468960063266,21780,48.4259846747035,51.57401532529649,9.163212725439678,98.85203345832132,41.53446783963081
2201500555,2014-09-29,3,1.0,1420,10980,1.0,0,0,4,7,1200,220,1954,0,98006,47.574,-122.138,1630,9763,2014,9,0,0,0,0,9940,0,1,60,185991,2.82,14.267360653577546,13727,77.46436154079466,22.535638459205337,6.640385009215646,100.15012703056432,27.042112556778815,2.81,13.709650387155165,13558,77.95756373072813,22.042436269271867,7.3147711184521,100.43854542632049,26.78619940233632
2600110250,2015-04-30,4,2.5,2170,9796,1.0,0,0,4,8,1650,520,1980,0,98006,47.5505,-122.152,2350,9796,2015,4,3,0,0,0,17360,0,1,35,185991,2.82,14.267360653577546,13727,77.46436154079466,22.535638459205337,6.640385009215646,100.15012703056432,27.042112556778815,2.81,13.709650387155165,13558,77.95756373072813,22.042436269271867,7.3147711184521,100.43854542632049,26.78619940233632
4337000275,2015-03-17,2,1.0,740,8853,1.0,0,0,3,6,740,0,1943,0,98166,47.4793,-122.336,850,8775,2015,3,1,0,0,0,4440,0,0,72,105013,2.51,15.282996712071395,8765,64.0529896168994,35.94701038310061,5.573970690858339,97.8699402786994,44.95686794956868,2.46,14.673185495605612,8880,63.30851558864589,36.69148441135412,6.493621545003543,97.69518681462999,45.590649418871884
1186000150,2015-01-23,3,1.75,1370,2800,1.0,0,0,5,7,800,570,1982,0,98122,47.6157,-122.291,2270,3773,2015,1,4,0,0,0,9590,0,1,33,94548,1.96,34.44654683065279,17551,33.21537815630061,66.7846218436994,4.870675176352032,98.85230330853253,23.880006332119677,1.95,33.01648693828051,17176,33.65877772971637,66.34122227028362,6.536089637800748,98.60956388992037,25.23827206337418
1972201963,2014-06-16,3,2.25,1420,1282,3.0,0,0,3,8,1420,0,2006,0,98103,47.6533,-122.346,1530,1280,2014,6,0,0,0,0,11360,0,0,8,122656,2.11,22.87456037514654,24340,48.11213812347401,51.88786187652599,3.97510133178923,99.1585414718846,18.936823827968478,2.08,23.163301875522638,24335,48.10872624912034,51.89127375087966,4.7532645230375685,99.01151866677559,19.094300574571793
1105000745,2015-01-23,3,1.5,1570,10824,2.0,0,0,3,7,1570,0,1908,0,98118,47.54,-122.275,1530,8125,2015,1,4,0,0,0,10990,0,0,107,106930,2.75,18.80646044347112,17060,56.44829520663217,43.551704793367826,9.809241901003125,97.62032677053377,37.58809215308283,2.76,18.663888888888888,16861,55.8023285244242,44.1976714755758,10.945570971184631,97.02670100740065,37.2020995663939
2887700560,2015-05-07,3,2.0,2080,4549,1.0,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549,2015,5,3,0,0,0,14560,0,1,61,141013,2.36,20.038971348841685,22085,62.56938184923383,37.430618150766165,5.07985950029823,99.48958702950569,21.213527308458662,2.32,19.346653198985,21778,62.75248864405142,37.24751135594858,5.230427913543313,99.63049016040087,21.893457996248916
4039700080,2015-03-17,4,1.75,1930,9310,1.0,0,0,4,9,1930,0,1968,0,98008,47.6158,-122.108,2110,10290,2015,3,1,0,0,0,17370,0,0,47,164219,2.69,15.393666045690754,9357,72.43788819875776,27.562111801242235,6.570794767842117,99.65975011155734,31.626506024096386,2.69,15.761031234506692,9349,72.46019286835613,27.53980713164387,7.243693589446886,99.19940949352714,32.716329775153305
522049104,2014-07-29,5,1.75,2340,9148,2.0,0,0,3,7,2340,0,1957,0,98198,47.4232,-122.324,1390,10019,2014,7,1,0,0,0,16380,0,0,57,76062,2.67,22.07152903355435,14123,54.47965869267103,45.52034130732896,7.476339026066727,96.01030110935024,51.96909667194929,2.66,22.372788556958557,14108,54.52003727865797,45.479962721342034,9.229583126824165,96.58536585365853,50.707716913234705
4202400078,2015-04-28,2,1.0,1410,7000,1.0,0,0,3,7,1410,0,1968,0,98055,47.4908,-122.223,1540,6000,2015,4,1,0,0,0,9870,0,0,47,90525,2.52,17.770148765734834,9457,52.904097253489425,47.09590274651058,6.387272021730695,100.09902828495389,48.560995234263785,2.46,17.95350415747497,9186,54.91396235131077,45.08603764868923,6.44159566844494,98.96273530541683,49.161224228454344
7520000695,2014-11-04,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,98146,47.496,-122.349,1260,7434,2014,11,1,0,0,0,5040,0,0,93,101051,2.8,20.73438156114403,10239,60.939156243375024,39.060843756624976,7.612875658738072,98.09803704114451,45.38649218143507,2.71,20.303089178162036,10155,59.27780144865786,40.72219855134214,9.27133130522961,98.80675038354451,49.75282686516279
7714000310,2014-07-19,4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,98038,47.3557,-122.026,2850,4650,2014,7,5,0,0,0,22320,0,0,10,135304,2.86,12.556807332442238,12545,84.88178488178488,15.118215118215117,8.23751596956063,99.08171413361725,51.89424185963978,2.88,13.27901930178551,12318,84.63165017339085,15.368349826609151,8.409014463504876,99.04576700434153,54.23299565846599
4319200060,2014-07-09,3,2.0,2783,11177,2.0,0,0,3,8,2783,0,1910,1999,98126,47.538,-122.38,1730,8018,2014,7,2,1,0,0,22264,0,0,104,108072,2.36,17.374538643750345,10242,56.54861693210393,43.45138306789606,4.653176915203527,100.23680854939583,34.264375493351146,2.27,16.627794527561296,10016,55.87763397154776,44.12236602845224,5.641737426518615,99.87504685742846,36.67374734474572
8624700015,2014-11-12,4,3.0,2940,5763,1.0,0,0,5,8,1640,1300,1955,0,98108,47.5589,-122.295,2020,7320,2014,11,2,0,0,0,23520,0,1,59,90179,3.03,19.908830157754558,8612,54.59848578875513,45.40151421124488,8.936391301120759,96.30263002712583,38.9019931595707,3.04,20.018841262364578,8329,53.53791529292417,46.46208470707583,9.09441233140655,96.94831433568542,39.52716965201134
5104520610,2014-07-14,4,2.5,1830,4500,2.0,0,0,3,7,1830,0,2004,0,98038,47.3504,-122.005,2080,5100,2014,7,0,0,0,0,12810,0,0,10,135304,2.86,12.556807332442238,12545,84.88178488178488,15.118215118215117,8.23751596956063,99.08171413361725,51.89424185963978,2.88,13.27901930178551,12318,84.63165017339085,15.368349826609151,8.409014463504876,99.04576700434153,54.23299565846599
2354300845,2014-08-04,3,1.0,1020,6000,1.0,0,0,3,5,1020,0,1900,0,98027,47.5281,-122.031,2070,7200,2014,8,0,0,0,0,5100,0,0,114,140556,2.54,13.249890206411946,11360,71.30082050336497,28.699179496635015,4.680932365303783,100.03016439595798,34.07571263385451,2.48,13.001025458112265,11363,70.81061096219614,29.189389037803863,5.410590943975442,99.23960116829488,32.964044717494204
3824100291,2014-09-16,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979,0,98028,47.77,-122.259,2440,10000,2014,9,1,0,0,0,17850,0,1,35,132191,2.67,13.599013968775678,8536,72.67970599227607,27.320294007723934,6.275532377227293,98.3883964544722,35.38812785388128,2.64,14.729697547035009,8635,73.22834645669292,26.77165354330709,7.076760377192209,98.22348793056686,36.54054787089775
6151800612,2015-01-07,4,1.0,1460,16638,1.0,0,0,4,6,1460,0,1975,0,98010,47.3431,-122.048,1460,16638,2015,1,2,0,0,0,8760,0,0,40,141579,2.57,13.38701560140916,2023,89.75431259801358,10.245687401986409,4.837398373983739,98.27384435342306,56.31948507899356,2.54,11.838658983761132,1978,90.11689691817216,9.883103081827842,4.036620890553475,98.94736842105263,61.702786377708975
5454200080,2014-08-11,4,1.75,2630,9645,1.0,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439,2014,8,0,0,0,0,23670,0,0,51,190985,2.51,9.818010174647295,10179,71.95032870708546,28.049671292914535,5.143830092302178,100.51344885932669,15.986930392671683,2.49,9.62381105055039,10139,74.13847948255751,25.861520517442475,4.498525073746313,100.2252118769632,17.157589047590825
6413600290,2014-05-09,3,1.0,1030,6127,1.0,0,0,3,7,880,150,1947,0,98125,47.7192,-122.32,1610,6127,2014,5,4,0,0,0,7210,0,1,67,89983,2.18,19.775984583885343,18882,47.03408836061897,52.96591163938103,6.25,100.80028203772255,32.942005993301606,2.12,19.175038337558288,18728,45.79247434435576,54.20752565564424,6.600554974298321,100.34034541438865,33.71592019986242
2131200065,2014-12-11,3,1.75,1460,7361,1.0,0,0,3,6,1460,0,1982,0,98019,47.7436,-121.979,1460,7505,2014,12,3,0,0,0,8760,0,0,32,149479,2.7,12.106593154146566,4391,82.10296260320544,17.89703739679456,7.84727863525589,98.49849849849849,41.80999180999181,2.75,12.650887573964498,4151,85.6704980842912,14.329501915708812,9.496822943499913,98.77597495018503,47.3242243097068
1459920010,2015-03-23,3,2.0,1451,7159,1.0,0,0,3,7,1451,0,2010,0,98042,47.3754,-122.163,2303,6126,2015,3,0,0,0,0,10157,0,0,5,122709,2.84,14.728895746087723,16573,81.84237202230106,18.157627977698937,5.7493896195951795,98.46322368633011,50.75872289700055,2.8,15.359349774536549,16818,82.74386406544997,17.25613593455003,6.523882775213978,98.58030168589174,52.2264944625193
50300090,2014-08-11,4,3.0,3000,10297,2.0,0,0,3,8,3000,0,2003,0,98042,47.3684,-122.073,2520,8366,2014,8,0,0,0,0,24000,0,0,11,122709,2.84,14.728895746087723,16573,81.84237202230106,18.157627977698937,5.7493896195951795,98.46322368633011,50.75872289700055,2.8,15.359349774536549,16818,82.74386406544997,17.25613593455003,6.523882775213978,98.58030168589174,52.2264944625193
2326300090,2014-06-04,3,1.75,2090,4725,2.0,0,0,3,7,1610,480,1947,2013,98199,47.657,-122.394,1280,4725,2014,6,2,1,0,0,14630,0,1,67,168132,2.27,15.401888530631044,9920,62.062574948217595,37.937425051782405,4.147350993377484,99.1690635985938,22.416107382550337,2.24,15.287600188590286,9908,63.396185047138786,36.603814952861214,4.887626368117638,99.1062108559499,21.711899791231733
7714000070,2015-02-05,4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,98038,47.3556,-122.026,2820,4650,2015,2,3,0,0,0,22320,0,0,11,135304,2.86,12.556807332442238,12545,84.88178488178488,15.118215118215117,8.23751596956063,99.08171413361725,51.89424185963978,2.88,13.27901930178551,12318,84.63165017339085,15.368349826609151,8.409014463504876,99.04576700434153,54.23299565846599
3630180500,2014-10-06,5,3.5,4350,6218,2.0,0,2,3,10,3520,830,2007,0,98027,47.5396,-121.997,3260,5989,2014,10,0,0,0,0,43500,0,1,7,140556,2.54,13.249890206411946,11360,71.30082050336497,28.699179496635015,4.680932365303783,100.03016439595798,34.07571263385451,2.48,13.001025458112265,11363,70.81061096219614,29.189389037803863,5.410590943975442,99.23960116829488,32.964044717494204
1727850340,2014-09-29,4,2.75,3200,13729,2.0,0,0,3,11,3200,0,1984,0,98005,47.6402,-122.171,4050,16921,2014,9,0,0,0,1,35200,0,0,30,151297,2.35,15.897297661567492,8146,56.48061808978287,43.51938191021713,7.278904560897765,100.07012622720896,23.796166432912578,2.35,15.411255411255413,8229,55.90447288560496,44.09552711439504,8.25257574211976,99.94462463412704,24.04081955541492
8691430330,2014-08-31,5,3.25,4100,7578,2.0,0,2,3,10,4100,0,2011,0,98075,47.5955,-121.974,3710,8156,2014,8,6,0,0,0,41000,0,0,3,234261,3.16,10.383283441920526,7595,87.0674447007735,12.93255529922649,3.5686033224927485,99.95167414566794,21.139109423541594,3.16,11.460327261500463,7356,87.72919605077574,12.270803949224259,4.311893639956881,99.93420090656528,21.340839303991814
2310030390,2015-04-29,3,1.75,1180,6260,1.0,0,0,4,8,1180,0,1993,0,98038,47.3531,-122.048,1580,7272,2015,4,2,0,0,0,9440,0,0,22,135304,2.86,12.556807332442238,12545,84.88178488178488,15.118215118215117,8.23751596956063,99.08171413361725,51.89424185963978,2.88,13.27901930178551,12318,84.63165017339085,15.368349826609151,8.409014463504876,99.04576700434153,54.23299565846599
5561400610,2014-10-19,5,3.5,2730,42500,1.0,0,0,3,8,1530,1200,1989,0,98027,47.4587,-121.996,3180,37970,2014,10,6,0,0,0,21840,0,1,25,140556,2.54,13.249890206411946,11360,71.30082050336497,28.699179496635015,4.680932365303783,100.03016439595798,34.07571263385451,2.48,13.001025458112265,11363,70.81061096219614,29.189389037803863,5.410590943975442,99.23960116829488,32.964044717494204
7010701016,2015-02-09,1,1.0,1080,5000,1.5,0,0,3,7,1080,0,1948,0,98199,47.6603,-122.394,1620,4000,2015,2,0,0,0,0,7560,0,0,67,168132,2.27,15.401888530631044,9920,62.062574948217595,37.937425051782405,4.147350993377484,99.1690635985938,22.416107382550337,2.24,15.287600188590286,9908,63.396185047138786,36.603814952861214,4.887626368117638,99.1062108559499,21.711899791231733
7883605915,2015-05-08,3,1.0,1020,6000,1.5,0,0,3,7,1020,0,1900,0,98108,47.5254,-122.318,1240,6000,2015,5,4,0,0,0,7140,0,0,115,90179,3.03,19.908830157754558,8612,54.59848578875513,45.40151421124488,8.936391301120759,96.30263002712583,38.9019931595707,3.04,20.018841262364578,8329,53.53791529292417,46.46208470707583,9.09441233140655,96.94831433568542,39.52716965201134
1282300995,2015-02-22,3,2.25,1310,915,2.0,0,0,3,7,1060,250,2007,0,98144,47.5738,-122.293,1500,1215,2015,2,6,0,0,0,9170,0,1,8,97953,2.26,24.435394298408,13211,47.05356417134033,52.94643582865967,4.982979222913488,99.13933472900675,31.98883461270063,2.24,23.04151393743074,12994,47.69384193467963,52.306158065320375,6.687801012009999,99.23316558830577,31.929067816918284
